id,const,created,modified,description,title,url,title_type,imdb_rating,runtime,year,genres,num_votes,release_date,directors
224,tt2724064,2016-11-25,2016-11-25,,Sharknado,https://www.imdb.com/title/tt2724064/,tvMovie,3.3,86,2013,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",50768,2013-02-05,Anthony C. Ferrante
225,tt0116126,2016-11-25,2016-11-25,,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,https://www.imdb.com/title/tt0116126/,movie,6.5,89,1996,"Comedy, Crime",57743,1996-01-12,Paris Barclay
226,tt0271367,2016-11-25,2016-11-25,,Eight Legged Freaks,https://www.imdb.com/title/tt0271367/,movie,5.5,99,2002,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",58414,2002-05-30,Ellory Elkayem
227,tt0327554,2016-11-25,2016-11-25,,Catwoman,https://www.imdb.com/title/tt0327554/,movie,3.4,104,2004,"Action, Crime, Fantasy",121512,2004-07-19,Pitof
228,tt0111301,2016-11-25,2016-11-25,,Street Fighter,https://www.imdb.com/title/tt0111301/,movie,4.0,102,1994,"Action, Adventure, Comedy, Thriller",72631,1994-12-23,Steven E. de Souza
229,tt0083630,2016-11-25,2016-11-25,,The Beastmaster,https://www.imdb.com/title/tt0083630/,movie,6.2,118,1982,"Action, Adventure, Fantasy",23971,1982-08-16,Don Coscarelli
230,tt1034314,2016-11-25,2016-11-25,,Iron Sky,https://www.imdb.com/title/tt1034314/,movie,5.9,93,2012,"Action, Adventure, Comedy, Sci-Fi",95066,2012-02-11,Timo Vuorensola
231,tt0211443,2016-11-25,2016-11-25,,Jason X,https://www.imdb.com/title/tt0211443/,movie,4.4,92,2001,"Action, Horror, Sci-Fi, Thriller",58197,2001-07-24,James Isaac
232,tt0102059,2016-11-25,2016-11-25,,Hot Shots!,https://www.imdb.com/title/tt0102059/,movie,6.7,84,1991,"Action, Comedy",111242,1991-07-26,Jim Abrahams
233,tt0100419,2016-11-25,2016-11-25,,Problem Child,https://www.imdb.com/title/tt0100419/,movie,5.4,81,1990,"Comedy, Family",31680,1990-07-26,Dennis Dugan
234,tt0804461,2016-11-25,2016-11-25,,Death Sentence,https://www.imdb.com/title/tt0804461/,movie,6.7,105,2007,"Action, Crime, Drama, Thriller",72911,2007-08-01,James Wan
235,tt0090859,2016-11-25,2016-11-25,,Cobra,https://www.imdb.com/title/tt0090859/,movie,5.8,87,1986,"Action, Crime, Thriller",75497,1986-05-22,George P. Cosmatos
236,tt0098141,2016-11-25,2016-11-25,,The Punisher,https://www.imdb.com/title/tt0098141/,movie,5.6,89,1989,"Action, Crime, Thriller",24457,1989-10-05,Mark Goldblatt
237,tt0105698,2016-11-25,2016-11-25,,Universal Soldier,https://www.imdb.com/title/tt0105698/,movie,6.1,102,1992,"Action, Sci-Fi",92084,1992-07-07,Roland Emmerich
238,tt0120877,2016-11-25,2016-11-25,,Vampires,https://www.imdb.com/title/tt0120877/,movie,6.1,108,1998,"Action, Horror, Thriller",60932,1998-04-15,John Carpenter
239,tt0089885,2016-11-25,2016-11-25,,Re-Animator,https://www.imdb.com/title/tt0089885/,movie,7.2,84,1985,"Comedy, Horror, Sci-Fi",67047,1985-05-24,Stuart Gordon
240,tt0107076,2016-11-25,2016-11-25,,Hard Target,https://www.imdb.com/title/tt0107076/,movie,6.2,97,1993,"Action, Crime, Thriller",53132,1993-08-20,John Woo
241,tt0095444,2016-11-25,2016-11-25,,Killer Klowns from Outer Space,https://www.imdb.com/title/tt0095444/,movie,6.2,88,1988,"Comedy, Horror, Sci-Fi",40929,1988-05-27,Stephen Chiodo
242,tt0080421,2016-11-25,2016-11-25,,Battle Beyond the Stars,https://www.imdb.com/title/tt0080421/,movie,5.5,104,1980,"Action, Adventure, Sci-Fi",9535,1980-08-10,"Roger Corman, Jimmy T. Murakami"
243,tt0094074,2016-11-25,2016-11-25,,Superman IV: The Quest for Peace,https://www.imdb.com/title/tt0094074/,movie,3.7,90,1987,"Action, Adventure, Sci-Fi",49992,1987-07-23,Sidney J. Furie
244,tt0084745,2016-11-25,2016-11-25,,Swamp Thing,https://www.imdb.com/title/tt0084745/,movie,5.3,91,1982,"Horror, Sci-Fi",15035,1982-01-01,Wes Craven
245,tt0800069,2016-11-25,2016-11-25,,The Hills Have Eyes II,https://www.imdb.com/title/tt0800069/,movie,5.1,89,2007,"Horror, Thriller",65487,2007-03-16,Martin Weisz
246,tt1278340,2016-11-25,2016-11-25,,Død snø,https://www.imdb.com/title/tt1278340/,movie,6.3,92,2009,"Comedy, Fantasy, Horror",68259,2009-01-09,Tommy Wirkola
247,tt0095560,2016-11-25,2016-11-25,,Mac and Me,https://www.imdb.com/title/tt0095560/,movie,3.3,99,1988,"Adventure, Comedy, Family, Sci-Fi",13606,1988-08-12,Stewart Raffill
248,tt0090190,2016-11-25,2016-11-25,,The Toxic Avenger,https://www.imdb.com/title/tt0090190/,movie,6.2,82,1984,"Action, Comedy, Horror, Sci-Fi",29782,1985-05-29,"Michael Herz, Lloyd Kaufman"
249,tt0103923,2016-11-25,2016-11-25,,Captain America,https://www.imdb.com/title/tt0103923/,movie,3.2,97,1990,"Action, Adventure, Sci-Fi, War",14404,1990-12-14,Albert Pyun
250,tt0086856,2016-11-25,2016-11-25,,The Adventures of Buckaroo Banzai Across the 8th Dimension,https://www.imdb.com/title/tt0086856/,movie,6.2,103,1984,"Adventure, Comedy, Sci-Fi",27217,1984-08-10,W.D. Richter
251,tt0104009,2016-11-25,2016-11-25,,Cool World,https://www.imdb.com/title/tt0104009/,movie,4.8,102,1992,"Animation, Comedy, Fantasy",23805,1992-07-10,Ralph Bakshi
252,tt0102034,2016-11-25,2016-11-25,,Highlander II: The Quickening,https://www.imdb.com/title/tt0102034/,movie,4.2,91,1991,"Action, Adventure, Fantasy, Sci-Fi, Thriller",46734,1991-01-31,Russell Mulcahy
253,tt0107978,2016-11-25,2016-11-25,,RoboCop 3,https://www.imdb.com/title/tt0107978/,movie,4.1,104,1993,"Action, Crime, Sci-Fi, Thriller",51583,1993-05-01,Fred Dekker
254,tt0132888,2016-11-26,2016-11-26,,Blood Freak,https://www.imdb.com/title/tt0132888/,movie,3.6,86,1972,"Horror, Sci-Fi",1747,1972-12-31,"Steve Hawkes, Brad F. Grinter"
255,tt0077328,2016-11-26,2016-11-26,,Spider-Man: The Dragon's Challenge,https://www.imdb.com/title/tt0077328/,tvMovie,4.8,92,1979,"Action, Adventure, Crime, Sci-Fi",1257,1979-07-06,Don McDougall
256,tt3531824,2016-11-26,2016-11-26,,Nerve,https://www.imdb.com/title/tt3531824/,movie,6.5,96,2016,"Action, Adventure, Crime, Drama, Thriller",133853,2016-07-12,"Henry Joost, Ariel Schulman"
257,tt4094724,2016-11-26,2016-11-26,,The Purge: Election Year,https://www.imdb.com/title/tt4094724/,movie,6.0,108,2016,"Action, Horror, Sci-Fi, Thriller",104155,2016-06-29,James DeMonaco
258,tt2404233,2016-11-26,2016-11-26,,Gods of Egypt,https://www.imdb.com/title/tt2404233/,movie,5.4,127,2016,"Action, Adventure, Fantasy",119864,2016-02-24,Alex Proyas
259,tt3835080,2016-11-26,2016-11-26,,31,https://www.imdb.com/title/tt3835080/,movie,5.1,102,2016,"Horror, Thriller",21622,2016-01-23,Rob Zombie
260,tt0978764,2016-11-26,2016-11-26,,Sucker Punch,https://www.imdb.com/title/tt0978764/,movie,6.0,110,2011,"Action, Adventure, Fantasy",245633,2011-03-21,Zack Snyder
261,tt0381707,2016-11-26,2016-11-26,,White Chicks,https://www.imdb.com/title/tt0381707/,movie,5.7,109,2004,"Comedy, Crime",151061,2004-06-23,Keenen Ivory Wayans
262,tt1637688,2016-11-26,2016-11-26,,In Time,https://www.imdb.com/title/tt1637688/,movie,6.7,109,2011,"Action, Sci-Fi, Thriller",419115,2011-10-20,Andrew Niccol
263,tt0329101,2016-11-26,2016-11-26,,Freddy vs. Jason,https://www.imdb.com/title/tt0329101/,movie,5.7,97,2003,"Action, Horror",122050,2003-08-13,Ronny Yu
264,tt0338526,2016-11-26,2016-11-26,,Van Helsing,https://www.imdb.com/title/tt0338526/,movie,6.0,131,2004,"Action, Adventure, Fantasy, Thriller",272130,2004-05-03,Stephen Sommers
265,tt0330793,2016-11-26,2016-11-26,,The Punisher,https://www.imdb.com/title/tt0330793/,movie,6.4,124,2004,"Action, Crime, Drama, Thriller",163601,2004-04-12,Jonathan Hensleigh
266,tt2302755,2016-11-26,2016-11-26,,Olympus Has Fallen,https://www.imdb.com/title/tt2302755/,movie,6.5,119,2013,"Action, Thriller",281515,2013-03-18,Antoine Fuqua
267,tt1253863,2016-11-26,2016-11-26,,300: Rise of an Empire,https://www.imdb.com/title/tt1253863/,movie,6.2,102,2014,"Action, Drama",305925,2014-03-04,Noam Murro
268,tt0800320,2016-11-26,2016-11-26,,Clash of the Titans,https://www.imdb.com/title/tt0800320/,movie,5.8,106,2010,"Action, Adventure, Fantasy",285821,2010-03-26,Louis Leterrier
269,tt0093507,2016-11-26,2016-11-26,,Masters of the Universe,https://www.imdb.com/title/tt0093507/,movie,5.3,106,1987,"Action, Adventure, Fantasy, Sci-Fi",42083,1987-08-07,Gary Goddard
270,tt0936501,2016-11-26,2016-11-26,,Taken,https://www.imdb.com/title/tt0936501/,movie,7.8,90,2008,"Action, Crime, Thriller",610741,2008-02-16,Pierre Morel
271,tt2975578,2016-11-26,2016-11-26,,The Purge: Anarchy,https://www.imdb.com/title/tt2975578/,movie,6.4,103,2014,"Action, Horror, Sci-Fi, Thriller",155557,2014-07-17,James DeMonaco
272,tt0118688,2016-11-26,2016-11-26,,Batman & Robin,https://www.imdb.com/title/tt0118688/,movie,3.7,125,1997,"Action, Sci-Fi",257843,1997-06-12,Joel Schumacher
273,tt2446042,2016-11-26,2016-11-26,,Taken 3,https://www.imdb.com/title/tt2446042/,movie,6.0,108,2014,"Action, Crime, Thriller",196387,2014-12-16,Olivier Megaton
274,tt0091203,2016-11-26,2016-11-26,,Highlander,https://www.imdb.com/title/tt0091203/,movie,7.1,116,1986,"Action, Adventure, Fantasy",139352,1986-01-31,Russell Mulcahy
275,tt0187738,2016-11-26,2016-11-26,,Blade II,https://www.imdb.com/title/tt0187738/,movie,6.7,117,2002,"Action, Horror, Sci-Fi, Thriller",223611,2002-03-21,Guillermo del Toro
276,tt0112462,2016-11-26,2016-11-26,,Batman Forever,https://www.imdb.com/title/tt0112462/,movie,5.4,121,1995,"Action, Adventure",257084,1995-06-09,Joel Schumacher
277,tt0112462,2016-11-26,2016-11-26,,Batman Forever,https://www.imdb.com/title/tt0112462/,movie,5.4,121,1995,"Action, Adventure",257084,1995-06-09,Joel Schumacher
278,tt0110475,2016-11-26,2016-11-26,,The Mask,https://www.imdb.com/title/tt0110475/,movie,6.9,101,1994,"Action, Comedy, Crime, Fantasy",394816,1994-07-28,Chuck Russell
279,tt0120804,2016-11-26,2016-11-26,,Resident Evil,https://www.imdb.com/title/tt0120804/,movie,6.6,100,2002,"Action, Horror, Sci-Fi",276281,2002-03-12,Paul W.S. Anderson
280,tt0106697,2016-11-26,2016-11-26,,Demolition Man,https://www.imdb.com/title/tt0106697/,movie,6.7,115,1993,"Action, Sci-Fi, Thriller",181836,1993-10-07,Marco Brambilla
281,tt0120611,2016-11-26,2016-11-26,,Blade,https://www.imdb.com/title/tt0120611/,movie,7.1,120,1998,"Action, Horror, Sci-Fi",281234,1998-08-19,Stephen Norrington
282,tt0285531,2016-11-26,2016-11-26,,Dreamcatcher,https://www.imdb.com/title/tt0285531/,movie,5.5,136,2003,"Drama, Horror, Sci-Fi, Thriller",94087,2003-03-06,Lawrence Kasdan
283,tt0259324,2016-11-26,2016-11-26,,Ghost Rider,https://www.imdb.com/title/tt0259324/,movie,5.3,110,2007,"Action, Fantasy, Thriller",243328,2007-02-14,Mark Steven Johnson
284,tt1320253,2016-11-26,2016-11-26,,The Expendables,https://www.imdb.com/title/tt1320253/,movie,6.4,103,2010,"Action, Adventure, Thriller",350725,2010-08-03,Sylvester Stallone
285,tt0113855,2016-11-26,2016-11-26,,Mortal Kombat,https://www.imdb.com/title/tt0113855/,movie,5.8,101,1995,"Action, Adventure, Fantasy, Sci-Fi, Thriller",120150,1995-07-13,Paul W.S. Anderson
286,tt1038686,2016-11-26,2016-11-26,,Legion,https://www.imdb.com/title/tt1038686/,movie,5.2,100,2010,"Action, Fantasy, Horror",107164,2010-01-21,Scott Stewart
287,tt0112442,2016-11-26,2016-11-26,,Bad Boys,https://www.imdb.com/title/tt0112442/,movie,6.8,119,1995,"Action, Comedy, Crime, Thriller",272327,1995-04-06,Michael Bay
288,tt0359013,2016-11-26,2016-11-26,,Blade: Trinity,https://www.imdb.com/title/tt0359013/,movie,5.8,113,2004,"Action, Horror, Sci-Fi",181320,2004-12-07,David S. Goyer
289,tt0370263,2016-11-26,2016-11-26,,AVP: Alien vs. Predator,https://www.imdb.com/title/tt0370263/,movie,5.6,101,2004,"Action, Adventure, Horror, Sci-Fi, Thriller",204225,2004-08-12,Paul W.S. Anderson
290,tt2002718,2016-11-26,2016-11-26,,Machete Kills,https://www.imdb.com/title/tt2002718/,movie,5.6,107,2013,"Action, Crime, Thriller",80255,2013-09-19,Robert Rodriguez
291,tt0109040,2016-11-26,2016-11-26,,Ace Ventura: Pet Detective,https://www.imdb.com/title/tt0109040/,movie,6.9,86,1994,Comedy,308883,1994-02-04,Tom Shadyac
292,tt0144120,2016-11-26,2016-11-26,,Bride of Chucky,https://www.imdb.com/title/tt0144120/,movie,5.6,89,1998,"Comedy, Horror, Thriller",60738,1998-10-15,Ronny Yu
293,tt1764651,2016-11-26,2016-11-26,,The Expendables 2,https://www.imdb.com/title/tt1764651/,movie,6.6,103,2012,"Action, Adventure, Thriller",311404,2012-08-08,Simon West
294,tt0107362,2016-11-26,2016-11-26,,Last Action Hero,https://www.imdb.com/title/tt0107362/,movie,6.4,130,1993,"Action, Adventure, Comedy, Fantasy",155530,1993-06-13,John McTiernan
295,tt0450314,2016-11-26,2016-11-26,,Punisher: War Zone,https://www.imdb.com/title/tt0450314/,movie,5.9,103,2008,"Action, Crime, Drama, Thriller",64552,2008-12-04,Lexi Alexander
296,tt0172156,2016-11-26,2016-11-26,,Bad Boys II,https://www.imdb.com/title/tt0172156/,movie,6.6,147,2003,"Action, Comedy, Crime, Thriller",256351,2003-07-09,Michael Bay
297,tt0402022,2016-11-26,2016-11-26,,Æon Flux,https://www.imdb.com/title/tt0402022/,movie,5.4,93,2005,"Action, Adventure, Sci-Fi, Thriller",130199,2005-12-01,Karyn Kusama
298,tt0112851,2016-11-26,2016-11-26,,Desperado,https://www.imdb.com/title/tt0112851/,movie,7.1,104,1995,"Action, Crime, Thriller, Western",189622,1995-05-31,Robert Rodriguez
299,tt0985694,2016-11-26,2016-11-26,,Machete,https://www.imdb.com/title/tt0985694/,movie,6.6,105,2010,"Action, Crime, Thriller",199732,2010-09-01,"Ethan Maniquis, Robert Rodriguez"
300,tt1646987,2016-11-26,2016-11-26,,Wrath of the Titans,https://www.imdb.com/title/tt1646987/,movie,5.7,99,2012,"Action, Adventure, Fantasy",191478,2012-03-28,Jonathan Liebesman
301,tt0245674,2016-11-26,2016-11-26,,Thir13en Ghosts,https://www.imdb.com/title/tt0245674/,movie,5.6,91,2001,"Fantasy, Horror",89400,2001-10-23,Steve Beck
302,tt1611224,2016-11-26,2016-11-26,,Abraham Lincoln: Vampire Hunter,https://www.imdb.com/title/tt1611224/,movie,5.9,105,2012,"Action, Fantasy, Horror",157892,2012-06-18,Timur Bekmambetov
303,tt0195714,2016-11-26,2016-11-26,,Final Destination,https://www.imdb.com/title/tt0195714/,movie,6.7,98,2000,"Horror, Thriller",262306,2000-03-16,James Wong
304,tt0397065,2016-11-26,2016-11-26,,House of Wax,https://www.imdb.com/title/tt0397065/,movie,5.4,113,2005,"Horror, Thriller",127711,2005-04-26,Jaume Collet-Serra
305,tt0119345,2016-11-26,2016-11-26,,I Know What You Did Last Summer,https://www.imdb.com/title/tt0119345/,movie,5.8,101,1997,"Horror, Mystery",150550,1997-10-09,Jim Gillespie
306,tt0120685,2016-11-26,2016-11-26,,Godzilla,https://www.imdb.com/title/tt0120685/,movie,5.4,139,1998,"Action, Sci-Fi, Thriller",196460,1998-05-18,Roland Emmerich
307,tt0120177,2016-11-26,2016-11-26,,Spawn,https://www.imdb.com/title/tt0120177/,movie,5.2,96,1997,"Action, Drama, Horror",69761,1997-07-31,Mark A.Z. Dippé
308,tt0099422,2016-11-26,2016-11-26,,Dick Tracy,https://www.imdb.com/title/tt0099422/,movie,6.2,105,1990,"Action, Comedy, Crime, Music, Romance, Thriller",63349,1990-06-13,Warren Beatty
309,tt0293662,2016-11-26,2016-11-26,,The Transporter,https://www.imdb.com/title/tt0293662/,movie,6.8,92,2002,"Action, Crime, Thriller",308695,2002-10-02,"Corey Yuen, Louis Leterrier"
310,tt1071875,2016-11-26,2016-11-26,,Ghost Rider: Spirit of Vengeance,https://www.imdb.com/title/tt1071875/,movie,4.3,96,2011,"Action, Fantasy, Thriller",121831,2011-12-11,"Brian Taylor, Mark Neveldine"
311,tt0105690,2016-11-26,2016-11-26,,Under Siege,https://www.imdb.com/title/tt0105690/,movie,6.5,103,1992,"Action, Thriller",90142,1992-10-09,Andrew Davis
312,tt0452608,2016-11-26,2016-11-26,,Death Race,https://www.imdb.com/title/tt0452608/,movie,6.4,105,2008,"Action, Sci-Fi, Thriller",212264,2008-08-21,Paul W.S. Anderson
313,tt0120184,2016-11-26,2016-11-26,,Sphere,https://www.imdb.com/title/tt0120184/,movie,6.1,134,1998,"Action, Mystery, Sci-Fi, Thriller",108518,1998-02-11,Barry Levinson
314,tt3472226,2016-11-26,2016-11-26,,Kung Fury,https://www.imdb.com/title/tt3472226/,short,8.0,31,2015,"Short, Action, Comedy, Fantasy, Sci-Fi",60613,2015-05-22,David Sandberg
315,tt0387575,2016-11-26,2016-11-26,,Seed of Chucky,https://www.imdb.com/title/tt0387575/,movie,4.9,87,2004,"Comedy, Horror, Thriller",47057,2004-11-12,Don Mancini
316,tt1397280,2016-11-26,2016-11-26,,Taken 2,https://www.imdb.com/title/tt1397280/,movie,6.2,92,2012,"Action, Crime, Thriller",311835,2012-09-07,Olivier Megaton
317,tt0455760,2016-11-26,2016-11-26,,Dead Silence,https://www.imdb.com/title/tt0455760/,movie,6.1,89,2007,"Horror, Mystery, Thriller",96874,2007-03-16,James Wan
318,tt0414982,2016-11-26,2016-11-26,,Final Destination 3,https://www.imdb.com/title/tt0414982/,movie,5.8,93,2006,"Horror, Thriller",146044,2006-02-02,James Wong
319,tt2900624,2016-11-27,2016-11-27,,All Hallows' Eve,https://www.imdb.com/title/tt2900624/,movie,5.1,83,2013,"Horror, Thriller",9436,2013-10-29,Damien Leone
320,tt1763264,2016-11-28,2016-11-28,,No One Lives,https://www.imdb.com/title/tt1763264/,movie,5.9,86,2012,"Horror, Thriller",21953,2012-09-08,Ryûhei Kitamura
321,tt0094794,2016-11-30,2016-11-30,,The Brain,https://www.imdb.com/title/tt0094794/,movie,5.2,94,1988,"Horror, Sci-Fi",2948,1988-11-04,Ed Hunt
322,tt0790736,2016-11-30,2016-11-30,,R.I.P.D.,https://www.imdb.com/title/tt0790736/,movie,5.6,96,2013,"Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi",138170,2013-07-17,Robert Schwentke
323,tt0104083,2016-12-01,2016-12-01,,Demonic Toys,https://www.imdb.com/title/tt0104083/,video,5.0,83,1992,"Comedy, Fantasy, Horror, Mystery",4392,1992-03-12,Peter Manoogian
324,tt0105459,2016-12-01,2016-12-01,,Split Second,https://www.imdb.com/title/tt0105459/,movie,6.0,90,1992,"Action, Crime, Horror, Sci-Fi, Thriller",15581,1992-03-31,Tony Maylam
325,tt0428251,2016-12-01,2016-12-01,,Venom,https://www.imdb.com/title/tt0428251/,movie,4.6,87,2005,Horror,10466,2005-09-16,Jim Gillespie
326,tt1212974,2016-12-02,2016-12-02,,Bitch Slap,https://www.imdb.com/title/tt1212974/,movie,4.5,109,2009,"Action, Comedy, Crime, Thriller",13913,2009-09-14,Rick Jacobson
327,tt2175535,2016-12-02,2016-12-02,,Adam Chaplin,https://www.imdb.com/title/tt2175535/,movie,5.4,84,2011,"Action, Crime, Horror",2015,2011-10-31,"Giulio De Santi, Emanuele De Santi"
328,tt0118025,2016-12-02,2016-12-02,,Uncle Sam,https://www.imdb.com/title/tt0118025/,video,4.5,89,1996,"Comedy, Horror",3301,1996-11-13,William Lustig
329,tt0087727,2016-12-02,2016-12-02,,Missing in Action,https://www.imdb.com/title/tt0087727/,movie,5.4,101,1984,"Action, Adventure, Drama, Thriller, War",15534,1984-11-16,Joseph Zito
330,tt0089348,2016-12-02,2016-12-02,,Invasion U.S.A.,https://www.imdb.com/title/tt0089348/,movie,5.4,107,1985,"Action, Thriller",10284,1985-09-27,Joseph Zito
331,tt0096913,2016-12-02,2016-12-02,,Best of the Best,https://www.imdb.com/title/tt0096913/,movie,6.4,97,1989,"Action, Drama, Sport",14543,1989-11-10,Robert Radler
332,tt0089695,2016-12-02,2016-12-02,,No Retreat No Surrender,https://www.imdb.com/title/tt0089695/,movie,5.6,85,1985,"Action, Comedy, Crime, Drama",17751,1985-10-20,Corey Yuen
333,tt0097659,2016-12-02,2016-12-02,,Kickboxer,https://www.imdb.com/title/tt0097659/,movie,6.4,97,1989,"Action, Sport, Thriller",57336,1989-04-20,"David Worth, Mark DiSalle"
334,tt0084867,2016-12-03,2016-12-03,,Vigilante,https://www.imdb.com/title/tt0084867/,movie,6.5,90,1982,"Action, Crime, Thriller",4170,1982-05-18,William Lustig
335,tt0456020,2016-12-13,2016-12-13,,Waist Deep,https://www.imdb.com/title/tt0456020/,movie,5.8,97,2006,"Action, Crime, Drama, Thriller",10244,2006-04-28,Vondie Curtis-Hall
336,tt0281190,2016-12-13,2016-12-13,,Shottas,https://www.imdb.com/title/tt0281190/,movie,6.0,95,2002,"Action, Crime, Drama",4582,2002-02-27,Cess Silvera
337,tt0087480,2016-12-16,2016-12-16,,Invitation to Hell,https://www.imdb.com/title/tt0087480/,tvMovie,5.1,96,1984,"Horror, Sci-Fi, Thriller",1829,1984-05-24,Wes Craven
338,tt0087015,2016-12-16,2016-12-16,,C.H.U.D.,https://www.imdb.com/title/tt0087015/,movie,5.6,88,1984,"Horror, Sci-Fi",13127,1984-08-31,Douglas Cheek
339,tt1928330,2016-12-19,2016-12-19,,Bad Ass,https://www.imdb.com/title/tt1928330/,movie,5.4,90,2012,"Action, Comedy, Crime, Thriller",19406,2012-04-13,Craig Moss
340,tt0053102,2016-12-21,2016-12-21,,La nave de los monstruos,https://www.imdb.com/title/tt0053102/,movie,6.3,81,1960,"Comedy, Sci-Fi, Horror",420,1960-01-22,Rogelio A. González
341,tt0035124,2016-12-21,2016-12-21,,Night Monster,https://www.imdb.com/title/tt0035124/,movie,6.2,73,1942,"Adventure, Crime, Drama, Horror, Mystery, Thriller",1552,1942-10-20,Ford Beebe
342,tt0052286,2016-12-21,2016-12-21,,Terror from the Year 5000,https://www.imdb.com/title/tt0052286/,movie,2.9,66,1958,Sci-Fi,1467,1958-01-31,Robert J. Gurney Jr.
343,tt0061420,2016-12-23,2016-12-23,,The Born Losers,https://www.imdb.com/title/tt0061420/,movie,5.9,113,1967,"Action, Drama, Thriller, Western",2567,1967-07-12,Tom Laughlin
344,tt0071571,2017-01-10,2017-01-10,,Gone in 60 Seconds,https://www.imdb.com/title/tt0071571/,movie,6.4,105,1974,"Action, Crime, Drama, Thriller",9362,1974-07-17,H.B. Halicki
345,tt0323427,2017-01-16,2017-01-16,,La noche del ejecutor,https://www.imdb.com/title/tt0323427/,movie,5.5,85,1992,"Crime, Drama, Thriller",78,,Paul Naschy
346,tt0160127,2017-01-28,2017-01-28,,Charlie's Angels,https://www.imdb.com/title/tt0160127/,movie,5.6,98,2000,"Action, Adventure, Comedy, Crime, Thriller",189996,2000-10-22,McG
347,tt0101366,2017-02-13,2017-02-13,,Arena,https://www.imdb.com/title/tt0101366/,movie,5.2,115,1989,"Action, Adventure, Sci-Fi, Sport",2584,1989-03-29,Peter Manoogian
348,tt0094960,2017-02-23,2017-02-23,,Dead End City,https://www.imdb.com/title/tt0094960/,movie,4.8,85,1988,"Action, Thriller",146,1988-12-31,Peter Yuval
349,tt0100403,2017-03-15,2017-03-15,,Predator 2,https://www.imdb.com/title/tt0100403/,movie,6.3,108,1990,"Action, Horror, Sci-Fi",172898,1990-11-19,Stephen Hopkins
350,tt4421920,2017-05-04,2017-05-04,,Infidus,https://www.imdb.com/title/tt4421920/,movie,5.6,80,2015,"Crime, Drama",639,2015-03-20,Giulio De Santi
351,tt0049516,2017-05-06,2017-05-06,,The Mole People,https://www.imdb.com/title/tt0049516/,movie,5.0,77,1956,"Adventure, Fantasy, Horror, Sci-Fi",3665,1956-11-21,Virgil W. Vogel
352,tt4381236,2017-05-11,2017-05-11,,The Greasy Strangler,https://www.imdb.com/title/tt4381236/,movie,5.7,93,2016,"Comedy, Horror",7949,2016-01-22,Jim Hosking
353,tt4731136,2017-06-05,2017-06-05,,A Cure for Wellness,https://www.imdb.com/title/tt4731136/,movie,6.4,146,2016,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",102556,2016-12-10,Gore Verbinski
354,tt4630562,2017-06-12,2017-06-12,,The Fate of the Furious,https://www.imdb.com/title/tt4630562/,movie,6.6,136,2017,"Action, Crime, Thriller",237326,2017-04-04,F. Gary Gray
355,tt2820852,2017-06-12,2017-06-12,,Fast & Furious 7,https://www.imdb.com/title/tt2820852/,movie,7.1,137,2015,"Action, Crime, Thriller",395917,2015-03-16,James Wan
356,tt0104418,2017-06-17,2017-06-17,,Highway to Hell,https://www.imdb.com/title/tt0104418/,movie,6.0,94,1991,"Adventure, Comedy, Fantasy, Horror",4970,1991-07-04,Ate de Jong
357,tt0117609,2017-09-01,2017-09-01,,Sgt. Kabukiman N.Y.P.D.,https://www.imdb.com/title/tt0117609/,movie,5.7,105,1990,"Action, Comedy, Crime, Fantasy, Thriller",3095,1990-12-31,"Michael Herz, Lloyd Kaufman"
358,tt1972591,2017-09-03,2017-09-03,,King Arthur: Legend of the Sword,https://www.imdb.com/title/tt1972591/,movie,6.7,126,2017,"Action, Adventure, Drama, Fantasy",221684,2017-04-27,Guy Ritchie
359,tt0498353,2017-09-10,2017-09-10,,Hostel: Part II,https://www.imdb.com/title/tt0498353/,movie,5.5,94,2007,Horror,92233,2007-06-07,Eli Roth
360,tt0469965,2017-09-14,2017-09-14,,Road House 2: Last Call,https://www.imdb.com/title/tt0469965/,video,4.3,86,2006,"Action, Crime, Drama, Thriller",1922,2006-07-18,Scott Ziehl
361,tt6164014,2017-09-21,2017-09-21,,Circus Kane,https://www.imdb.com/title/tt6164014/,movie,4.5,88,2017,Horror,1092,2017-09-08,Christopher Ray
362,tt3709442,2017-10-03,2017-10-03,,Quarries,https://www.imdb.com/title/tt3709442/,movie,4.5,83,2016,"Drama, Horror, Thriller",1579,2016-10-26,Nils Taylor
363,tt4688294,2017-10-08,2017-10-08,,Parasites,https://www.imdb.com/title/tt4688294/,movie,4.2,81,2016,"Action, Horror, Thriller",395,2016-07-30,Chad Ferrin
364,tt0466766,2017-10-16,2017-10-16,,Drive Thru,https://www.imdb.com/title/tt0466766/,movie,4.4,83,2007,"Comedy, Horror",4539,2007-03-01,"Shane Kuhn, Brendan Cowles"
365,tt1648190,2017-11-12,2017-11-12,,The Dark Tower,https://www.imdb.com/title/tt1648190/,movie,5.6,95,2017,"Action, Adventure, Fantasy, Sci-Fi, Western",141081,2017-07-31,Nikolaj Arcel
